Customer_ID,Name 1,Street,Postal Code,City,Payment Term (Sales Org),Created on,Currency,Telephone 1
100754090,ELALAN CONSTRUCTION COMPANY,9 Macgregor Street,100001,Ikoyi,CASH,01/03/2022,NGN,8159791491
4000161080,MIKANO INTERNATIONAL LIMITED,Plot 7b Acme Road,100001,Ikeja,60,01/03/2022,NGN,701 582 6036
4000161081,Surelife Pharmaceutical Industry,1 S.I Onyia Close By Factory,320001,Asaba,60,01/03/2022,NGN,803 321 3392
4000161082,HYBRID FEEDS LIMITED,L 12 Kachia/Command,700001,Kaduna,60,01/03/2022,NGN,815 271 6607
4000161083,ABRAHAM SMITH INTERNATIONAL,Suite 12 Nuj Road,100001,Arepo,60,01/03/2022,NGN,803 463 6755
4000161084,I.O FURNITURE LIMITED,6/8 ILUPEJU INDUSTRIAL STREET,100001,Ilupeju,60,01/03/2022,NGN,810 777 877
4000161085,MBH POWER LIMITED,No.12 Industry Estate,110001,Ogba,60,01/03/2022,NGN,805 749 3243
4000161086,ALKEM NIGERIA LIMITED,Block D Amuwoodofin Industrial Esta,100001,Mile 2,60,01/03/2022,NGN,802 821 3305
4000161087,Clarke Energy Limited,28 Joel Ogunnaike Street,100001,Ikeja,60,01/03/2022,NGN,807 696 1902
100754040,INTELS NIGERIA LIMITED,Onne Oil and Gas Free Zone,500001,Port Harcourt,CASH,01/03/2022,NGN,701 700 3064
4000330272,Rockford Multiconcepts Limited,20 Olu Akinbola,100001,Lagos,15,08/07/2023,NGN,2.35E+12
4000161090,LOPA ENERGY COMPANY LIMITED,KM 11 LOPA Energy Avenue,400001,Abakaliki,60,01/03/2022,NGN,803 325 9877
4000330274,ALBAZ NIGERIA LIMITED,22 Dubai Crescent,900001,FCT Abuja,15,08/07/2023,NGN,80980874270
4000283799,MARYSON ENERGY LIMITED,"26 SUITE 207, AHCN TOWERS",100001,Lagos,CASH,09/09/2022,NGN,
4000161093,The M & W Nuts Company,Block B1 Small Scale Industrial  Es,100001,Mushin,60,01/03/2022,NGN,809 332 481
4000161094,Mechoshade Nigeria Limited,"2 Prince Ajose Street, Oworonshoki",100001,Ogudu,60,01/03/2022,NGN,803 280 3441
106110215,URD ENGINEERING PROJECTS LIMITED,"Block 36 Treasure Home Street, Phas",900001,Abuja,CASH,3/27/2023,NGN,8038423351
4000161096,BROMLEY PACKAGING,Plot 1-6 Erinko Estate,110001,Sango Ota,60,01/03/2022,NGN,802 313 1602
4000161097,GREEN RECYCLING INDUSTRIES,Agbara Industrial Estate,110001,Agbara,60,01/03/2022,NGN,809 990 2227
1001594087,FAKMAT INDUSTRIAL SOLUTIONS LIMITED,"94B Jibowu Road, U-Turn Bus Stop Ab",100001,Lagos,CASH,1/15/2024,NGN,8167452213
100754048,Eyitudo & Company Limited,20 Mcdermott Road,320001,Warri,CASH,01/03/2022,NGN,703 402 4232
100754134,MIDIS ENERGY SERVICES LIMITED,Plot 190 Trans Amadi Road,500001,Port Harcourt,60,01/03/2022,NGN,803 412 2718
100754135,CUMMINS WEST AFRICA LIMTED,8 IJORA CAUSEWAY,100001,OJORA,CASH,01/03/2022,NGN,812 899 0182
100754136,SINOHYDRO CORPORATION LIMITED,No3139 Kwaji Close ,900001,Abuja,60,01/03/2022,NGN,814 299 8711
100754137,IDC CONSTRUCTION LIMITED,No.5 Idc Construction Limited Yard,900001,Abuja,60,01/03/2022,NGN,
100754138,OILSERV NIGERIA LIMITED,3 MINI-EZEKWU STREET,500001,Port Harcourt,60,01/03/2022,NGN,809 432 9792
100754139,ACCUGAS LIMITED,35 Kofo Abayomi Street,100001,Victoria Island,60,01/03/2022,USD,703 644 3527
100754140,TOTAL UPSTREAM NIGERIA,Plot 1415E Adetokunbo Ademola Stree,100001,Victoria Island,60,01/03/2022,USD,803 085 2596
100754144,GZ INDUSTRIES LIMITED - AGBARA,"Area 5 Iperin Gate, Opic Industrial",110001,Agbara,60,01/03/2022,NGN,704 618 0713
100754145,NESTLE NIGERIA PLC - AGBARA,KM 32 Agbara Industrial Estate,110001,Ado Odo/Ota,60,01/03/2022,NGN,805 279 7214
1001143842,IGHOKES NIGERIA LIMITED,Suite 18B Okechukwu Street,500001,Port Harcourt,CASH,2/21/2022,NGN,+234 8033172627
100754147,POWER GAS DELTA INNOVATIONS,21 Adeniyi Jones Avenue,100001,Ikeja,60,01/03/2022,NGN,701 119 9709
100754148,SESANTECH INDUSTRIES,KM 40 Abeokuta/ Lagos Express Way,110001,Sango Ota,60,01/03/2022,NGN,803 344 5459
100754149,FRIESLAND CAMPINA WAMCO,Plot 7b Acme Road,100001,Ikeja,60,01/03/2022,NGN,803 398 5604
100754150,PREMIUM EDIBLE OIL PRODUCTS LIMITED,879 Challenge Road,200001,Ibadan,60,01/03/2022,NGN,803 323 6085
1001348583,GAS NETWORK SERVICE LIMITED,"17A The Wings Office Co, 8th Floor,",100001,Lagos,CASH,08/10/2022,NGN,8055455220
4000320223,LETAP PHARMACEUTICALS LIMITED,"107 Graphic Road, South Industrial",GA 184,Accra,CASH,05/10/2023,NGN,
4000231701,BUA RICEMILLS LIMITED,"3rd Floor BUA TOWERS, PC 32",10001,LAGOS,CASH,5/31/2022,NGN,8033346036
100754158,ALCON NIGERIA LIMITED,Plot 17 Trans Amadi Industrial Layo,500001,Port Harcourt,60,01/03/2022,USD,803 041 7672
100754159,BRITISH AMERICAN TOBACCO PLC,Olumegbon Road,100001,Ikoyi,60,01/03/2022,NGN,704 240 8649
100754160,BW OFFSHORE NIGERIA LIMITED,"8TH, FLR 1 Adeola Odeku Street",100001,Victoria Island,60,01/03/2022,NGN,803 334 6216
100754164,CDK INTEGRATED INDUSTRIES,"Expressway Sagamu Interchange, Aftr",110001,Sagamu,30,01/03/2022,NGN,909 999 7149
4000317772,Johnvents Industries Limited,Km 5 Ilesa-Benin Expressway,340001,Akure,CASH,4/17/2023,NGN,9155493876
4000160623,FAIRTEX LIMITED,"4 GREEN VILLAGE ESTATE, AKPAJO ROAD",500001,Port Harcourt,60,01/03/2022,NGN,809 945 2111
4000160731,MONTEGO UPSTREAM SERVICES,39B Femi Okunnu Road,100001,Victoria Island,60,01/03/2022,NGN,
4000161013,A & P FOODS LIMITED,7 HENRY CARR STREET,100001,Ikeja,60,01/03/2022,NGN,709 811 8595
4000161014,BASF WEST AFRICA LIMITED,Plot 9 Gbagada Industrial Scheme,100001,Lagos,60,01/03/2022,NGN,903 886 9135
4000161015,KIMBERLY CLARK SSA,7 Fatai Atere Way,100001,Oshodi,60,01/03/2022,NGN,802 303 8734
4000161016,ENGEEPET MANUFACTURING,3 Bomadi close,110001,Abeokuta,CASH,01/03/2022,NGN,902 497 5201
4000161017,DHAMES OIL & GAS LIMITED,1 Etete Road,300001,Benin,60,01/03/2022,NGN,803 429 9412
100754379,ATMOSFAIR CLIMATE &,"Plot 88 Gidan Mamman, Gandun Albasa",800001,Kano,60,01/03/2022,NGN,
4000160644,Greenville LNG - Kaduna,KM8 Abuja-Kaduna Express-way,700001,Kaduna,CASH,01/03/2022,NGN,703 659 3887
100754045,DIVCON ENGINEERING LIMITED,"House 1,62 Baileys court, Adesiyan",100001,Oshodi,CASH,01/03/2022,NGN,803 635 2036
100754174,EROTON EXPLORATION  & PRODUCTION,43 Sinari Daranijo Street,100001,Victoria Island,60,01/03/2022,NGN,
100754175,SEVEN-UP BOTTLING COMPANY,New Nsuka Road,400001,Amaeke Ngwo,45,01/03/2022,NGN,805 649 1537
4000161021,TechnipFMC Nigeria Limited,"OIL & GAS FREE ZONE, FOT",500001,PORTHARCOURT,60,01/03/2022,NGN,813 466 7249
106095745,T Triangle Limited,"32 Modupe Young Street, Thomas Esta",101245,Lagos,CASH,08/09/2022,NGN,9097069797
4000161023,NASCON ALLIED INDUSTRIES,15B Ikosi Road,100001,Ikeja,60,01/03/2022,NGN,807 048 0032
4000161024,GODREJ NIGERIA LIMITED,PLOT 2A AYODELE DIYAN STREET,100001,Ikeja,60,01/03/2022,NGN,808 023 3306
4000161025,FIRST TRICON LIMITED,Bo-Kenema Highway,.,Kenema,60,01/03/2022,NGN,703 504 8329
4000161026,MICHAEL RAYMON NIGERIA,1 Udi Street,500001,Port Harcourt,60,01/03/2022,NGN,807 637 2425
106089337,Alacrity Production Systems Limited,Plot 252-E Muri Okunola Street,101241,Victoria Island,CASH,05/10/2022,NGN,8070991990
100754190,PNG GAS LIMITED,Plot 293 Akin Olugbade Street,100001,Victoria Island,60,01/03/2022,NGN,803 710 7687
100754094,MACMANNIE CONSULTING GROUP,16 Olatunji Street,100001,Oregun,CASH,01/03/2022,NGN,8174588507
1001210454,STALION PRIMI NIGERIA LIMITED,6 Nna-Amadi Street,500001,Port Harcourt,CASH,3/21/2022,NGN,8059011341
106102011,Makan Equipment and Material Limite,Block 2C Ikosi Road Oregun,100001,Lagos,15,11/11/2022,NGN,8111811131
100754184,TOSETT AGRO INDUSTRIES LIMITED,25/26 Shagamu-Benin Expressway,110001,Abeokuta,60,01/03/2022,NGN,803 308 4095
100754185,HAYAT KIMYA NIGERIA LIMITED,74 Allen Avenue,100001,Ikeja,60,01/03/2022,NGN,908 706 5403
106089341,Mateco Industries West Africa,Plot 483 Mateco Avenue,100001,Ikorodu,CASH,05/10/2022,NGN,8135728286
4000161032,PFL ENGINEERING SERVICES,160A Nta Road,500001,Port Harcourt,60,01/03/2022,NGN,814 743 522
4000161033,TASTY UNITED BEVERAGES LIMITED,32 Jibowu Way,200001,Ibadan,60,01/03/2022,NGN,708 888 8233
4000161034,INTERNATIONAL TOBACCO COMPANY,17 Agba Road,240001,Ilorin,60,01/03/2022,NGN,312 230 05
1001153914,SUNSTEEL INDUSTRIES LIMITED,"Area 8 Opic Industrial Estate, Agba",100001,Abeokuta,CASH,2/28/2022,NGN,8096320248
4000161036,OLAM NIGERIA LIMITED,5-6 Abebe Village Road,100001,Abulenla,60,01/03/2022,NGN,807 549 242
4000160611,NOTORE CHEMICAL,Notore Industrial Complex,500001,Port Harcourt,60,01/03/2022,NGN,9087201722
100754066,HYDROSERVE OIL SERVICES,Futo Avenue Off East West,500001,Port Harcourt,CASH,01/03/2022,NGN,803 729 6181
100754059,SAMORK INTEGRATED ENGINEERING,4 Orita Challenge Road,200001,Ibadan,CASH,01/03/2022,NGN,806 847 759
100754060,SUMO STEELS LIMITED,BLK XXVI Industrial Estate Road,110001,Sango Ota,CASH,01/03/2022,NGN,806 150 4749
100754194,FAS AGRO INDUSTRIAL,Plot 38 Sharada Industrial Estate,800001,Kano,60,01/03/2022,NGN,816 000 7946
100754195,PFL ENGINEERING SERVICES,160A Nta Road,500001,Port Harcourt,60,01/03/2022,NGN,814 743 522
4000161042,SOCIETE DE COMPOUDAGE,Omole Phase 1,100001,Ikeja,60,01/03/2022,NGN,703 734 2124
4000161043,KAMBELLDECO ENTERPRISES,7 Abioye Street,100001,Lagos,60,01/03/2022,NGN,807 889 0750
4000161044,SPRINGMARINE NIGERIA LIMITED,6A King Perekule Road,500001,Port Harcourt,60,01/03/2022,NGN,803 471 4821
4000161045,ALUMINIUM ROLLING MILLS LIMITED,Block IV Tower Avenue,110001,Sango Ota,60,01/03/2022,NGN,816 162 0700
4000161046,UNICANE INDUSTRIES LIMITED,Before Murtala Muhammed Bridge,260001,Lokoja,60,01/03/2022,NGN,907 775 5567
4000161047,SUNOLA FOODS PACKAGING LIMITED,Afprint Compound (Gate Two),100001,Isolo,60,01/03/2022,NGN,803 227 5322
4000160622,PERFETTI VAN MELLE,Plot 1/2 AGBARA INDUSTRIAL ESTATE,110001,Agbara,60,01/03/2022,NGN,908 736 8808
4000160865,AIR SEPERATION NIGERIA LIMITED,Block C ACME ROAD,100001,Ikeja,CASH,01/03/2022,NGN,703 029 4435
4000161138,Sunbird Boienergy SL. LIMITED,Liverpool Street,.,Western Area,CASH,01/03/2022,NGN,803 008 55
4000161002,NOWEROX GROUP,KM 68 New Airport Road,500001,Port Harcourt,60,01/03/2022,NGN,809 194 1899
100754474,DANGOTE PACKAGING LIMITED,KM 22 Lokoja-Kabba Road,260001,Obajana,60,01/03/2022,NGN,9025929878
100754600,PONTICELLI NIGERIA LIMITED,104/105 Rivoc Road,500001,Port Harcourt,60,01/03/2022,NGN,
1001121763,EVANS INDUSTRIES LIMITED,2 ACME CRESCENT,100001,Lagos,CASH,01/03/2022,,
1001121764,CDK INTEGRATED INDUSTRIES,SAGAMU INTERCHANGE,110001,SAGAMU,CASH,01/03/2022,,
4000160632,SWIFT AZ MULTI-LINKS SERVICES,2 Elekahia Ogezi Street,500001,Port Harcourt,60,01/03/2022,NGN,803 344 8981
100754574,ALCON NIGERIA LIMITED,Plot 17 Trans Amadi Industrial Layo,500001,Port Harcourt,CASH,01/03/2022,USD,803 041 7672
106086143,MORISON INDUSTRIES PLC,No. 28/30 Morison Crescent,100001,Lagos,15,3/22/2022,NGN,2.35E+12
4000160734,Baltimat Nigeria Limited,"4 Soboyejo estate, Iju Ishaga",100001,Agege,60,01/03/2022,NGN,
1001609568,Lambert Electromec Ltd,"Plot 1682 Sanusi Fafunwa St,",100001,Victoria Island,CASH,2/28/2024,NGN,8033714910
103002359,Port Harcourt,"Along New Airport Road, Adj Ol",500272,Port Harcourt,CASH,8/16/2021,NGN,
100754400,DNUBEVPAK NIGERIA LIMITED -,Eleme Petrochemicals Complex,500001,Port Harcourt,60,01/03/2022,NGN,
106100210,Flexipack Plastics Limited,Area 2 OPIC Industrial Estate,112102,Agbara,CASH,10/13/2022,NGN,9061234567
1001143899,COMPRESSOR TECHNIQUE SERVICES,Plot L/8 Community 12,GA 000,Tema,CASH,2/21/2022,EUR,+233 244675624
4000160713,NJZC INTERNATIONAL CONSTRUCTION,21 Adenubi Close,100001,Ikeja,60,01/03/2022,NGN,
4000160629,ETERNA PLC,KM 62 Lagos-Ibadan Expressway,110001,Sagamu,CASH,01/03/2022,NGN,703 474 1040
100754086,BLACKAPPLE LIMITED,"Km 42 Abule Foli, Lekki - Epe Expre",100001,Lekki,CASH,01/03/2022,NGN,
100754037,BRADAMA INTERNATIONAL,Agadagba-Obon,340001,Ese Ode,CASH,01/03/2022,NGN,705 112 7380
100754036,MIRIAM JUMBO LIMITED,11 KING PEREKUNLE ROAD,500001,Port Harcourt,CASH,01/03/2022,NGN,810 266 3195
100754074,QG Konstruktion AB,House 22-C North Ridge Extension,GA 184,Accra North,15,01/03/2022,NGN,
100754095,AFRICAN MINERALS & LOGISTICS,16 SECOND FLOOR UBA BUILDING,100001,APAPA,CASH,01/03/2022,NGN,8033194912
100754188,DHAMES OIL & GAS LIMITED,1 Etete Road,300001,Benin,60,01/03/2022,NGN,803 429 9412
1001130047,MACMANNIE CONSULTING GROUP,16 Olatunji Street,100001,Oregun,15,01/05/2022,,8174588507
1001130136,FAJENG COMPANY NIGERIA,34 BEN PARADISE STREET,500001,Port Harcourt,CASH,01/05/2022,,806 327 8040
1001130198,THE LEGEND S.A.L. (OFFSHORE),Ramlet Al Baidaa,2426,Beirut,15,01/05/2022,,711 118 37
1001130456,Yunnan EG Maintenance,Highway-Airport Road,.,Malabo II,CASH,01/05/2022,,555 751 131
106093038,Scotts Industries Limited,"No.27c Fatai Atere Way, Near Ladipo",100001,Mushin,CASH,6/30/2022,NGN,8027044815
1001253790,African Natural Resources & Mines,Near Gujeni village,700001,Kaduna,CASH,4/15/2022,NGN,
4000160720,AZUB EMMASON NIGERIA,18 Owhonda Street,500001,Port Harcourt,60,01/03/2022,NGN,
4000160752,DELIKON PLASTICS LIMITED,Bisihi Road,930001,JOS NORTH,60,01/03/2022,NGN,
4000165146,THE LEGEND S.A.L. (OFFSHORE),Ramlet Al Baidaa,2426,Beirut,15,01/04/2022,USD,711 118 37
4000165148,SECOROC GHANA LIMITED,Block B Hospistal Road,GA 184,Obuasi,30,01/04/2022,USD,302 774 512
4000165149,THE LEGEND S.A.L. (OFFSHORE),Ramlet Al Baidaa,2426,Beirut,CASH,01/04/2022,USD,711 118 37
4000231768,Wymo Finance Limited,"Brandschenkestrasse, CH-8002 45",8002,Zurich,CASH,5/31/2022,NGN,41442836035
4000165232,MEDECINS SANS FRONTERIERS,"98B LOWER PIPELINE, OFF WIKINSON RO",.,FREE TOWN,15,01/04/2022,USD,23278456715
4000165151,NIGERDOCK NIGERIA PLC FZE,Snake Island Integrated Free Zone,100001,Apapa,CASH,01/04/2022,NGN,816 757 0431
4000165152,SECOROC GHANA LIMITED,Block B Hospistal Road,GA 184,Obuasi,CASH,01/04/2022,USD,302 774 512
4000165236,SAACSON INDUSTRIAL SERVICES,40C GEORGE CLOSE,500001,Port Harcourt,CASH,01/04/2022,NGN,+234 8036698428
1001124613,MATOA INTEGRATED SERVICE,SHOPA23 DEIDEI INTERNATIONAL MARKET,900001,ABUJA,CASH,01/04/2022,,
1001124482,Red Sea Housing Services,Tema Processing Free Zone,GA000,TEMA,CASH,01/04/2022,,
1001582341,Nigerian Bottling Co Ltd - OWERRI,"Industrial Layout, Irette",460001,Owerri,CASH,11/17/2023,NGN,
4000327882,Medicus Industries Limited,17D Civic Centre Road,700231,Kano,CASH,7/14/2023,NGN,+234802 9229294
1001342080,Geoplex Drillteq Limited,"Plot 85 Rivoc Road, Trans Amadi Ind",500001,Port Harcourt,CASH,7/29/2022,NGN,8066987820
1001342189,SWIRE ENERGY SERVICES,"Plot 56 Ordinance Road,",500001,Port Harcourt,CASH,7/29/2022,NGN,2.35E+11
106095114,SWIRE ENERGY SERVICES,"Plot 56 Ordinance Road,",500001,Port Harcourt,15,7/29/2022,NGN,2.35E+11
106095078,Geoplex Drillteq Limited,"Plot 85 Rivoc Road, Trans Amadi Ind",500001,Port Harcourt,CASH,7/29/2022,NGN,8066987820
1001295772,Geoplex Drilling Services Limited,"No 85 Rivoc Road, Trans Amadi Indus",500001,Portharcourt,CASH,5/17/2022,NGN,+234 8062418351
1001243687,METRON ENERGY - GHANA GAS,1 SRMS STATION,WS000,Takoradi,CASH,3/25/2022,USD,+30 210 5551180
1001243712,Emzor Pharmaceutical Industries Lim,"1 Sagamu Bypass, Along Benin- Ore r",121102,Sagamu,CASH,3/25/2022,NGN,8023535006
1001243662,DNUScrewtech Engineering Nigeria Li,282 Kudirat Abiola Way,100001,Ikeja,CASH,3/25/2022,NGN,9027522607
1001338821,ERASKO NIGERIA LIMITED,Plot 35 Chief Yesufu Abiodun Oniru,100001,Lagos,CASH,7/21/2022,NGN,2.35E+12
1001549719,Medicus Industries Limited,17D Civic Centre Road,700231,Kano,CASH,7/14/2023,NGN,+234802 9229294
106115369,MOTA-ENGIL NIGERIA LIMITED,19A Adeola Odeku Street,100001,Lagos,15,06/12/2023,NGN,
4000161031,KM ENGINEERING & SERVICE S.R.L,Viale Italia 592,29021,Sesto San Giovanni,60,01/03/2022,NGN,2086396939
4000352286,FAKMAT INDUSTRIAL SOLUTIONS LIMITED,"94B Jibowu Road, U-Turn Bus Stop Ab",100001,Lagos,15,1/15/2024,NGN,8167452213
4000161027,SHEBAH EXPLORATION & PRODUCTION,10C Lugard Road,100001,Ikoyi,60,01/03/2022,NGN,803 522 9385
4000299399,Siemens Energy Limited,100 Ajose Adeogun Street,101241,Lagos,CASH,1/31/2023,NGN,23414480148
106107701,Aveon Offshore Limited,"50c Glover Road, Ikoyi",100001,Lagos,CASH,2/17/2023,NGN,7064019068
4000160822,DANGOTE PACKAGING LIMITED,KM 22 Lokoja-Kabbah Road,260001,Obajana,60,01/03/2022,NGN,9025929878
1001524573,Johnvents Industries Limited,Km 5 Ilesa-Benin Expressway,340001,Akure,CASH,4/17/2023,NGN,9155493876
106111620,Johnvents Industries Limited,Km 5 Ilesa-Benin Expressway,340001,Akure,CASH,4/17/2023,NGN,9155493876
1001325856,R-LOGISTIC TOGO,"501 ROUTE A3, ACCES NORD",13755,LOME,CASH,6/23/2022,NGN,
1001230720,FABRIMETAL BENIN,LOT 5 Zone industrielle de Seme,BP198,Cotonou,CASH,3/23/2022,USD,22951209581
1001340546,WEST AFRICA GAS LIMITED,"45 Aguiyi Ironsi Street, Maitama",900001,Abuja,CASH,7/26/2022,NGN,8025329717
106090386,Springbeck Limited,KM 17 Aba Express Way Beside,500001,Port Harcourt,15,5/24/2022,NGN,8060399306
4000165530,MATOA INTEGRATED SERVICE,SHOPA23 DEIDEI INTERNATIONAL MARKET,900001,ABUJA,15,01/06/2022,NGN,807 545 7043
4000165544,ELIXIR GLOBAL MAN FOOD LIMITED,"FIRST COMMERCIAL ROAD, OLUYOLE",200001,IBADAN,CASH,01/06/2022,NGN,234 8124757781
1001300347,THE REDEEMED CHRISTIAN CHURCH OF GO,KM 46 LAGOS -IBADAN EXPRESSWAY,110115,MOWE,CASH,5/30/2022,NGN,9087282776
1001478851,KTV Value Added Oil Service,2B Lawrence Omole Close,102222,Victoria Island,CASH,11/07/2022,NGN,+234(1)2772332
106101645,KTV Value Added Oil Service,2B Lawrence Omole Close,102222,Victoria Island,CASH,11/07/2022,NGN,+234(1)2772332
4000161035,BAGCO - FLOUR MILLS OF NIGERIA PLC,Plot 47/49 Sharada Industrial Estat,800001,Kano,60,01/03/2022,NGN,806 849 2667
106090044,Pacific Hills International Limited,"Suite D57 Efab Mall Extension, Area",900001,Abuja,CASH,5/19/2022,NGN,8057077098
106112233,ArcelorMittal Liberia Limited,1 ArcelorMittal Concession,0,Buchanan,CASH,4/25/2023,NGN,
1001517412,UGEE CHEMICALS LIMITED,7up Road Oluyole Industrial Estate,100001,Ibadan,CASH,3/23/2023,NGN,
106095801,LADOL Free Zone,"1601 Apapa Port, Tarkwa Bay",100001,Lagos,15,08/09/2022,NGN,8055752461
106119147,Rockford Multiconcepts Limited,20 Olu Akinbola,100001,Lagos,15,08/07/2023,NGN,2.35E+12
1001554833,ALBAZ NIGERIA LIMITED,22 Dubai Crescent,900001,FCT Abuja,CASH,08/07/2023,NGN,80980874270
106119154,ALBAZ NIGERIA LIMITED,22 Dubai Crescent,900001,FCT Abuja,15,08/07/2023,NGN,80980874270
1001539815,TRIANN NUTZEN SOLUTIONS LIMITED,"1 Francis Okocha, New Layout",500262,Port Harcourt,CASH,6/13/2023,NGN,0904 264 9104
106115457,TRIANN NUTZEN SOLUTIONS LIMITED,"1 Francis Okocha, New Layout",500262,Port Harcourt,CASH,6/13/2023,NGN,0904 264 9104
4000160814,NIGERIAN BREWERIES PLC-,KM 24 OWERRI/ONITSHA ROAD,460001,AWO OMAMMA,60,01/03/2022,NGN,
1001518782,Prime Atlantic Cegelec Nigeria Limi,Plot 11 Olubunmi Owa Street,100001,Lagos,CASH,3/29/2023,NGN,7059615555
1001518800,AKAMKPA QUARRY LIMITED,"39 Ladega Street, Alaba Industrial",100001,Lagos,CASH,3/29/2023,NGN,
106110440,AKAMKPA QUARRY LIMITED,"39 Ladega Street, Alaba Industrial",100001,Lagos,15,3/29/2023,NGN,
106110428,PRIME ATLANTIC CEGELEC,Plot 11 Olubunmi Owa Street,100001,Lagos,45,3/29/2023,NGN,7059615555
1001487619,DANGOTE CEMENT PLC - OKPELLA PLANT,KM 158 Benin-Okene Road,312107,Okpella,CASH,12/09/2022,NGN,2341460643
4000160820,NIGERIAN BREWERY PLC,Iganmu House,100001,Surulere,60,01/03/2022,NGN,
1001505037,Onyx Integrated Services Limited,"7 Peremabiri Street, D-Line",500001,Port Harcourt,CASH,2/15/2023,NGN,8037236241
4000349828,Ardagh Glass Packaging Nigeria,"1 Osusu Umueme, Ogbor Hill",440001,Aba,4,12/14/2023,NGN,+234 8079903821
106107509,Onyx Integrated Services Limited,"7 Peremabiri Street, D-Line",500001,Port Harcourt,CASH,2/15/2023,NGN,8037236241
1001541597,ROCKFORD MULTICONCEPTS LIMITED,"20 OLU AKINBOLA STREET, LEKKI",100001,LAGOS,CASH,6/21/2023,NGN,9025444723
1001541762,JLG DEVELOPMENTS LIMITED,"77 ADA GEORGE ROAD, RUMUEME",500001,PORT HARCOURT,CASH,6/21/2023,NGN,+234 8023461277
100754077,APEX INDUSTRIES S.A,1 Planta Edifico Davinci,.,Malabo II,CASH,01/03/2022,NGN,
106115943,ROCKFORD MULTICONCEPTS LIMITED,"20 OLU AKINBOLA STREET, LEKKI",100001,LAGOS,CASH,6/21/2023,NGN,9025444723
106098618,ArcelorMittal Liberia Limited,1 ArcelorMittal Concession Main Roa,1000,Buchanan,CASH,9/20/2022,NGN,
106099272,Brightwaters Energy Limited,20b Chief Albert Iyorah Street,100001,Lagos,15,9/29/2022,NGN,
1001480151,Makan Equipment and Material Limite,Block 2C Ikosi Road Oregun,100001,Lagos,CASH,11/11/2022,NGN,8111811131
1001479525,DIESEL SYSTEMS INTERNATIONAL,"6 Dickson Street, Mile 2 Diobu",500001,Port Harcourt,CASH,11/09/2022,NGN,
106101824,DIESEL SYSTEMS INTERNATIONAL,"6 Dickson Street, Mile 2 Diobu",500001,Port Harcourt,15,11/09/2022,NGN,
100754050,GENTEC ENERGY NIGERIA LIMITED,"Plt3,BlckD Amuwo Odofin, Apapa- Osh",100001,Festac,CASH,01/03/2022,NGN,177 365 65
1001523064,MODASCO NIGERIA LIMITED,"1 Modasco House, Ubeji",332271,Warri,CASH,04/11/2023,NGN,8063305444
1001301076,BUA RICEMILLS LIMITED,7 SHARADA INDUSTRIAL ESTATE,800001,KANO,CASH,5/31/2022,NGN,8033346036
106090858,BUA RICEMILLS LIMITED,7 SHARADA INDUSTRIAL ESTATE,800001,KANO,CASH,5/31/2022,NGN,8033346036
4000160902,BUA GROUP CEMENT COMPANY PLC,KM 16 Benin-Okene Road,300001,Benin,60,01/03/2022,NGN,805 299 6369
1001348411,LADOL Free Zone,"1 Apapa Port, Apapa",100001,Lagos,CASH,08/09/2022,NGN,8055752461
4000160963,GOLDEN OIL INDUSTRIES LIMITED,Plot 51A Harbour Industrial Layout,420001,Onitsha,60,01/03/2022,NGN,803 635 9205
106110328,MEDCOURT SUPPORT SERVICES,"76 Ogudu Road, Ogudu GRA",100001,Lagos,CASH,3/28/2023,NGN,8032011356
1001517223,Beam Energy Limited,"Plot 33 Tabor Heights, WEMPCO Road,",100001,Lagos,CASH,3/22/2023,NGN,8104559370
4000161022,AXXELA LIMITED,2 Ajose Adeogun Street,100001,Victoria Island,60,01/03/2022,NGN,805 038 4195
1001475594,PLATFORM EXPRESS GLOBAL,6 Chief Nwuke Street,500001,PORT HARCOURT,CASH,10/21/2022,NGN,
106089723,Cakasa Nigeria Company Limited,96 Palm Avenue,100001,Mushin,CASH,5/13/2022,NGN,+234 7033447781
1001135485,AFRICAN INDUSTRIES LIMITED,KM 45 Ikorodu-Sagamu Road,100001,Ikorodu,CASH,1/13/2022,,815 909 4092
1001135486,HALLIBURTON ENERGY SERVICING,90 Ajose Adeogun street,100001,Victoria Island,CASH,1/13/2022,,
4000167690,AMO BYNG NIGERIA LIMITED,"Capsfeed Building, Olaogun Bus Stop",200001,Ibadan,15,1/13/2022,NGN,806 282 2271
4000160605,SPIE NIGERIA LIMITED,55 Trans Amadi,500001,Port Harcourt,60,01/03/2022,NGN,809 527 7230
4000160609,CHRISMOC GLOBAL SERVICES,B19 Eflaye Plazza,900001,Abuja,60,01/03/2022,NGN,803 090 9507
1001522078,CENTURY MINING COMPANY LIMITED,"1 CMC CAMP, RIRUWAI TOWN",800001,Kano,CASH,04/06/2023,NGN,8058970483
100756422,PREMIUM CASSAVA PRODUCT,Sagamu Benin Expressway,110001,Ijebu Ode,CASH,1/13/2022,NGN,802 630 1490
100754177,NAVGAS NIGERIA LIMITED,23 Creek Road,100001,Apapa,60,01/03/2022,NGN,144 061 45
106103559,SEGILOLA RESOURCES  OPERATING LIMIT,"2C House 1, Bank Road, Ikoyi",100001,Lagos,15,12/07/2022,NGN,8136239071
